location_name,translated_location,measure_name,metric_name,year,val,gdp_per_capita,pop_density
Saint Lucia,Saint Lucia,Meninggal,Laju,2023,1.4723465205090842,23403.744,293.91968
Puerto Riko,Puerto Riko,Meninggal,Laju,2020,0.5341893728432917,15052.936,102.42198
Aljazair,Aljazair,Meninggal,Laju,2023,4.402414536131881,15052.936,102.42198
Qatar,Qatar,Meninggal,Laju,2023,0.533944880246351,116563.99,259.27643
Somalia,Somalia,Meninggal,Laju,2023,69.0029959933936,1401.6473,29.26423
Vanuatu,Vanuatu,Meninggal,Laju,2020,13.634303225431351,3259.9954,24.517391
Haiti,Haiti,Meninggal,Laju,2021,52.7669805638948,3145.0068,412.72104
Pulau Marshall,Marshall Islands,Meninggal,Laju,2023,44.60210412215641,6801.6147,215.82777
Palestina,Palestina,Meninggal,Laju,2021,0.6450955672565116,15052.936,102.42198
Mauritania,Mauritania,Meninggal,Laju,2021,10.92555425802089,5836.566,4.593843
Saint Vincent dan Grenadines,Saint Vincent dan Grenadines,Meninggal,Laju,2023,1.522939596879813,15052.936,102.42198
Kuwait,Kuwait,Meninggal,Laju,2020,0.648541637343492,49372.82,246.92177
Czechia,Czechia,Meninggal,Laju,2020,0.34977936463923076,45119.938,136.68301
Argentina,Argentina,Meninggal,Laju,2021,1.8310112960628961,26300.273,16.557331
Oman,Oman,Meninggal,Laju,2021,0.3419403216597475,38719.457,14.540966
Jamaika,Jamaika,Meninggal,Laju,2021,0.43172252550439166,15052.936,102.42198
Timor-Leste,Timor-Leste,Meninggal,Laju,2023,43.99411637941093,15052.936,102.42198
Kirgistan,Kirgistan,Meninggal,Laju,2023,2.850862655446223,15052.936,102.42198
India,India,Meninggal,Laju,2020,25.699800710072118,7399.531,471.75513
Arab Saudi,Saudi Arabia,Meninggal,Laju,2023,1.5747232814864236,64481.844,15.473994
Uni Emirat Arab,Uni Emirat Arab,Meninggal,Laju,2023,0.4835294691822112,15052.936,102.42198
Liberia,Liberia,Meninggal,Laju,2023,18.62383910140831,1616.9237,57.02902
Republik Arab Syria,Republik Arab Syria,Meninggal,Laju,2023,0.6122814776647343,15052.936,102.42198
Niger,Niger,Meninggal,Laju,2021,48.18303028401453,1585.5992,19.34329
El Salvador,El Salvador,Meninggal,Laju,2020,3.7307801317651843,9692.449,300.9015
Yaman,Yaman,Meninggal,Laju,2023,2.7754119320345843,15052.936,102.42198
Kepulauan Cook,Kepulauan Cook,Meninggal,Laju,2020,1.3484687616990194,15052.936,102.42198
Libanon,Libanon,Meninggal,Laju,2020,1.550506756508859,15052.936,102.42198
Mali,Mali,Meninggal,Laju,2023,22.00127562611123,2860.4282,19.47986
Republik Persatuan Tanzania,Republik Persatuan Tanzania,Meninggal,Laju,2023,16.932346414206688,15052.936,102.42198
Vietnam,Vietnam,Meninggal,Laju,2023,15.21829852219475,13545.935,320.1752
Nepal,Nepal,Meninggal,Laju,2020,19.1613946053773,4412.542,202.06892
Belgium,Belgium,Meninggal,Laju,2023,0.48263843982295634,63095.402,386.8194
Swiss,Swiss,Meninggal,Laju,2023,0.3405401052827988,15052.936,102.42198
Montenegro,Montenegro,Meninggal,Laju,2023,1.0518142799625219,27243.518,47.104313
Tuvalu,Tuvalu,Meninggal,Laju,2021,44.020226546909534,5352.9785,340.46667
Hungaria,Hungaria,Meninggal,Laju,2020,0.6852454198322298,15052.936,102.42198
Siprus,Siprus,Meninggal,Laju,2023,0.42858785442345265,15052.936,102.42198
Gambia,Gambia,Meninggal,Laju,2023,22.84384691604325,2963.5986,266.58557
Britania Raya,United Kingdom,Meninggal,Laju,2023,0.39154719684130096,52592.684,283.89603
Polandia,Polandia,Meninggal,Laju,2023,1.2715215087303886,15052.936,102.42198
Kepulauan Virgin Amerika Serikat,Kepulauan Virgin Amerika Serikat,Meninggal,Laju,2021,0.4834941324969908,15052.936,102.42198
Rwanda,Rwanda,Meninggal,Laju,2021,28.348489798005865,2733.4355,541.3563
Benin,Benin,Meninggal,Laju,2020,25.723763400443836,3317.8596,115.91139
Guatemala,Guatemala,Meninggal,Laju,2020,2.0755404296262685,11097.15,161.97585
Burundi,Burundi,Meninggal,Laju,2023,49.787160993687586,1036.1671,533.0785
Panama,Panama,Meninggal,Laju,2021,4.242419943827276,30932.764,58.579266
Venezuela (Republik Bolivarian),Venezuela (Republik Bolivarian),Meninggal,Laju,2021,3.915450399147371,15052.936,102.42198
Grenada,Grenada,Meninggal,Laju,2023,0.43757227383403136,17093.156,344.3941
Guyana,Guyana,Meninggal,Laju,2023,4.496849294552739,49312.36,4.1979017
Sierra Leone,Sierra Leone,Meninggal,Laju,2020,41.465022153688984,2752.6262,109.62257
Maladewa,Maladewa,Meninggal,Laju,2023,3.645230278228119,15052.936,102.42198
Honduras,Honduras,Meninggal,Laju,2023,5.631954029792429,6467.88,95.136765
Togo,Togo,Meninggal,Laju,2020,27.337154569584825,2570.4832,143.18915
Suriname,Suriname,Meninggal,Laju,2021,1.5086120843847004,18458.234,3.9609294
Meksiko,Mexico,Meninggal,Laju,2023,2.2828277087583864,21917.248,66.74027
Saint Kitts dan Nevis,Saint Kitts dan Nevis,Meninggal,Laju,2023,0.9283850250144683,15052.936,102.42198
Myanmar,Myanmar,Meninggal,Laju,2023,27.442181922913246,5364.138,82.94207
Nikaragua,Nikaragua,Meninggal,Laju,2023,3.429076122568841,15052.936,102.42198
San Marino,San Marino,Meninggal,Laju,2023,0.1859218373696101,70951.79,562.68335
Israel,Israel,Meninggal,Laju,2023,0.2249925062604809,47527.152,427.7408
Armenia,Armenia,Meninggal,Laju,2023,0.881797410255095,19402.752,103.38595
Italia,Italy,Meninggal,Laju,2023,0.4740088262978027,52870.324,201.20403
Trinidad dan Tobago,Trinidad dan Tobago,Meninggal,Laju,2021,1.5047271578313388,15052.936,102.42198
Filipina,Filipina,Meninggal,Laju,2023,20.15612845220006,15052.936,102.42198
Sudan Selatan,Sudan Selatan,Meninggal,Laju,2020,53.62623168494146,15052.936,102.42198
Libya,Libya,Meninggal,Laju,2023,1.657189925919793,12476.598,4.1520276
Tokelau,Tokelau,Meninggal,Laju,2023,4.534578599069946,15052.936,242.4
Cabo Verde,Cabo Verde,Meninggal,Laju,2021,5.912201985747257,15052.936,102.42198
Maroko,Maroko,Meninggal,Laju,2023,3.8754328380497975,15052.936,102.42198
Tajikistan,Tajikistan,Meninggal,Laju,2021,9.886626684413322,3985.9126,71.8129
Pakistan,Pakistan,Meninggal,Laju,2023,22.523636656044562,5418.7695,321.06747
Tunisia,Tunisia,Meninggal,Laju,2021,6.664495130193292,12444.326,77.55294
Uganda,Uganda,Meninggal,Laju,2021,15.47945877513146,2684.9204,228.95937
Turkmenistan,Turkmenistan,Meninggal,Laju,2021,7.545493108706984,16434.14,15.091699
Guinea,Guinea,Meninggal,Laju,2021,42.73288831650186,3738.8052,55.79731
Guinea-Bissau,Guinea-Bissau,Meninggal,Laju,2021,52.83797522443321,2522.7676,73.216255
Burkina Faso,Burkina Faso,Meninggal,Laju,2023,15.811182864230327,2486.2068,84.15854
Malawi,Malawi,Meninggal,Laju,2023,21.24093397811133,1649.2987,223.84895
Kamerun,Kamerun,Meninggal,Laju,2023,18.637985346953982,15052.936,102.42198
Turki,Turkey,Meninggal,Laju,2021,0.9093657575761066,32105.547,112.633675
Andorra,Andorra,Meninggal,Laju,2021,2.7245078539642145,59332.203,166.76382
Zambia,Zambia,Meninggal,Laju,2021,17.692755738256984,3503.035,26.37056
Fiji,Fiji,Meninggal,Laju,2021,4.223094135533197,10322.428,50.176136
Mauritius,Mauritius,Meninggal,Laju,2023,1.0756009099046833,26635.012,637.75214
Mozambik,Mozambik,Meninggal,Laju,2023,35.80353068537616,15052.936,102.42198
Serbia,Serbia,Meninggal,Laju,2022,1.042215415710556,24651.95,80.76127
Kuba,Kuba,Meninggal,Laju,2021,0.4034554133640803,15052.936,102.42198
Spanyol,Spain,Meninggal,Laju,2021,0.6662898616302921,44251.664,95.5223
Austria,Austria,Meninggal,Laju,2021,0.5121522174429796,62968.94,108.66521
Swedia,Sweden,Meninggal,Laju,2021,0.6301418800303153,62731.7,25.574652
Luksemburg,Luksemburg,Meninggal,Laju,2022,0.18038372303835312,15052.936,102.42198
Palau,Palau,Meninggal,Laju,2021,7.3992881040698455,15780.55,38.715218
Taiwan (Provinsi Tiongkok),Taiwan (Provinsi Tiongkok),Meninggal,Laju,2022,2.684122608185754,15052.936,102.42198
Antigua dan Barbuda,Antigua dan Barbuda,Meninggal,Laju,2022,0.367206932533027,15052.936,102.42198
Malta,Malta,Meninggal,Laju,2022,0.1442674102121523,56841.957,1650.6062
Bahama,Bahama,Meninggal,Laju,2022,1.311874917644418,15052.936,102.42198
Albania,Albania,Meninggal,Laju,2022,1.4339029785876873,19388.873,103.19759
Belanda,Netherlands,Meninggal,Laju,2022,0.3302388692993381,71324.04,531.76184
Dominica,Dominica,Meninggal,Laju,2021,2.5436591266214648,15808.975,89.62933
Bosnia dan Herzegovina,Bosnia dan Herzegovina,Meninggal,Laju,2022,2.652890658125533,15052.936,102.42198
El Salvador,El Salvador,Meninggal,Laju,2021,3.442340676333009,10809.714,301.9199
Mikronesia (Negara Federasi),Mikronesia (Negara Federasi),Meninggal,Laju,2022,7.9055622645463846,15052.936,102.42198
Kenya,Kenya,Meninggal,Laju,2021,16.750954921021588,5338.8525,93.50804
Czechia,Czechia,Meninggal,Laju,2021,0.36599726226958784,47796.035,136.43109
Pantai Gading,Pantai Gading,Meninggal,Laju,2022,19.278626207302935,15052.936,102.42198
Papua Nugini,Papua New Guinea,Meninggal,Laju,2022,21.47834564857006,4125.493,22.530533
Puerto Riko,Puerto Riko,Meninggal,Laju,2021,0.5353840893648075,15052.936,102.42198
Guatemala,Guatemala,Meninggal,Laju,2021,2.248181337761378,11825.142,164.22781
Samoa,Samoa,Meninggal,Laju,2022,6.7561475891914755,6449.365,77.43525
Republik Dominika,Dominican Republic,Meninggal,Laju,2021,3.859468503895711,22053.459,234.02579
Kuwait,Kuwait,Meninggal,Laju,2021,0.6312555249836853,50651.957,244.71089
Madagaskar,Madagaskar,Meninggal,Laju,2021,37.202822805952586,15052.936,102.42198
Bahrain,Bahrain,Meninggal,Laju,2022,0.6030620213955517,57572.996,1941.0886
Monako,Monako,Meninggal,Laju,2022,1.4711685787158135,15052.936,102.42198
Mesir,Egypt,Meninggal,Laju,2022,0.7225238332170135,16360.391,113.13301
Nauru,Nauru,Meninggal,Laju,2022,19.15114306140243,12363.6455,591.1
Argentina,Argentina,Meninggal,Laju,2022,1.96037119180473,27825.027,16.592272
Denmark,Denmark,Meninggal,Laju,2022,0.37656605766680296,69475.32,147.57253
Srilanka,Srilanka,Meninggal,Laju,2022,4.473890484239672,15052.936,102.42198
Libanon,Libanon,Meninggal,Laju,2021,1.2013992587379394,15052.936,102.42198
Hungaria,Hungaria,Meninggal,Laju,2021,0.6406621673188214,15052.936,102.42198
Haiti,Haiti,Meninggal,Laju,2022,50.74072868083876,3057.4285,417.40213
Iran (Republik Islam),Iran (Republik Islam),Meninggal,Laju,2022,0.8713736361349552,15052.936,102.42198
Mauritania,Mauritania,Meninggal,Laju,2022,10.412946131319034,6053.2617,4.73042
Finlandia,Finland,Meninggal,Laju,2022,0.7685797875427463,57068.305,18.323217
Thailand,Thailand,Meninggal,Laju,2022,14.198638962971096,20762.795,140.41246
Vanuatu,Vanuatu,Meninggal,Laju,2021,13.39637947074822,3135.8367,25.092863
India,India,Meninggal,Laju,2021,24.834141012570072,8050.0186,475.65204
Panama,Panama,Meninggal,Laju,2022,3.9413978408393917,33915.152,59.325626
Perancis,Perancis,Meninggal,Laju,2022,0.9376216265401779,15052.936,102.42198
Niger,Niger,Meninggal,Laju,2022,46.409755768215895,1717.5189,19.982615
Republik Demokratik Rakyat Laos,Republik Demokratik Rakyat Laos,Meninggal,Laju,2021,24.461173914037182,15052.936,102.42198
Venezuela (Republik Bolivarian),Venezuela (Republik Bolivarian),Meninggal,Laju,2022,4.137671606539087,15052.936,102.42198
Jamaika,Jamaika,Meninggal,Laju,2022,0.39003787495751774,15052.936,102.42198
Nepal,Nepal,Meninggal,Laju,2021,16.348286302077906,4546.2295,205.61574
Komoro,Komoro,Meninggal,Laju,2022,24.757173072559205,15052.936,102.42198
Rumania,Rumania,Meninggal,Laju,2022,4.936196657295112,15052.936,102.42198
Cabo Verde,Cabo Verde,Meninggal,Laju,2022,6.298443243070903,15052.936,102.42198
Benin,Benin,Meninggal,Laju,2021,24.67313818619869,3464.2886,118.955505
Sierra Leone,Sierra Leone,Meninggal,Laju,2021,41.15744040924122,2849.3887,112.14468
Chad,Chad,Meninggal,Laju,2022,45.88805961027709,2449.4824,14.656384
Malaysia,Malaysia,Meninggal,Laju,2021,6.073979328443454,29822.85,104.34456
Djibouti,Djibouti,Meninggal,Laju,2022,23.18554714693397,6180.68,49.055264
Makedonia Utara,Makedonia Utara,Meninggal,Laju,2021,1.5709187703868595,15052.936,102.42198
Palestina,Palestina,Meninggal,Laju,2022,0.7063576408101608,15052.936,102.42198
Oman,Oman,Meninggal,Laju,2022,0.40243949361999687,39780.21,15.283454
Islandia,Islandia,Meninggal,Laju,2021,0.34589823946500337,15052.936,102.42198
Tuvalu,Tuvalu,Meninggal,Laju,2022,45.28488042431746,5498.1846,333.73334
Togo,Togo,Meninggal,Laju,2021,26.18211845824461,2638.811,145.91258
Sudan Selatan,Sudan Selatan,Meninggal,Laju,2021,54.87021857834901,15052.936,102.42198
Irlandia,Irlandia,Meninggal,Laju,2021,0.3672297152908161,15052.936,102.42198
Kepulauan Cook,Kepulauan Cook,Meninggal,Laju,2021,1.159961596750594,15052.936,102.42198
Azerbaijan,Azerbaijan,Meninggal,Laju,2022,4.795584659003978,21051.244,124.56512
Kepulauan Virgin Amerika Serikat,Kepulauan Virgin Amerika Serikat,Meninggal,Laju,2022,0.416601948206972,15052.936,102.42198
Georgia,Georgia,Meninggal,Laju,2022,2.3813593776873487,20966.527,54.609035
Malta,Malta,Meninggal,Laju,2023,0.1437470353320796,60418.395,1665.5125
Guam,Guam,Meninggal,Laju,2021,4.897607849551107,15052.936,303.22406
Antigua dan Barbuda,Antigua dan Barbuda,Meninggal,Laju,2023,0.3580750328350334,15052.936,102.42198
Taiwan (Provinsi Tiongkok),Taiwan (Provinsi Tiongkok),Meninggal,Laju,2023,2.9885289117313487,15052.936,102.42198
Mikronesia (Negara Federasi),Mikronesia (Negara Federasi),Meninggal,Laju,2023,7.602663774821876,15052.936,102.42198
Bahama,Bahama,Meninggal,Laju,2023,1.210383004738416,15052.936,102.42198
Papua Nugini,Papua New Guinea,Meninggal,Laju,2023,20.454074056358373,4205.8477,22.942274
Belanda,Netherlands,Meninggal,Laju,2023,0.33034689045828897,70198.93,537.3486
Samoa,Samoa,Meninggal,Laju,2023,6.693798083733536,7383.7456,77.939926
Bahrain,Bahrain,Meninggal,Laju,2023,0.596619282277989,57819.906,1986.9291
Mesir,Egypt,Meninggal,Laju,2023,0.683432560415513,16691.387,115.05929
Denmark,Denmark,Meninggal,Laju,2023,0.3736911167564832,69379.22,148.70335
Albania,Albania,Meninggal,Laju,2023,1.2281784886302944,20481.035,102.615326
Iran (Republik Islam),Iran (Republik Islam),Meninggal,Laju,2023,0.8543333694106312,15052.936,102.42198
Finlandia,Finland,Meninggal,Laju,2023,0.8093584431194678,56250.88,18.428122
Bosnia dan Herzegovina,Bosnia dan Herzegovina,Meninggal,Laju,2023,2.6228017915077504,15052.936,102.42198
Komoro,Komoro,Meninggal,Laju,2023,24.399578583624102,15052.936,102.42198
Perancis,Perancis,Meninggal,Laju,2023,0.8614272552406604,15052.936,102.42198
Djibouti,Djibouti,Meninggal,Laju,2023,22.416633311446166,6510.6787,49.73904
Rwanda,Rwanda,Meninggal,Laju,2022,27.240343689373084,2892.4597,553.34515
Azerbaijan,Azerbaijan,Meninggal,Laju,2023,4.75307630566984,21310.738,124.84222
Mauritania,Mauritania,Meninggal,Laju,2023,10.434010136087796,6276.475,4.8728456
Seychelles,Seychelles,Meninggal,Laju,2022,3.8077796274653264,27978.178,272.89783
Georgia,Georgia,Meninggal,Laju,2023,2.247509045211553,22590.53,54.79197
Srilanka,Srilanka,Meninggal,Laju,2023,4.141881335437967,15052.936,102.42198
Niger,Niger,Meninggal,Laju,2023,45.53992985084535,1689.5642,20.65198
Tuvalu,Tuvalu,Meninggal,Laju,2023,46.00319162209548,5812.3994,327.9
Panama,Panama,Meninggal,Laju,2023,3.792839012087486,35872.95,60.10728
Haiti,Haiti,Meninggal,Laju,2023,49.67947513621192,2965.9463,422.25696
Kepulauan Virgin Amerika Serikat,Kepulauan Virgin Amerika Serikat,Meninggal,Laju,2023,0.41401711753039094,15052.936,102.42198
Thailand,Thailand,Meninggal,Laju,2023,13.899353380093004,21191.453,140.34808
Jamaika,Jamaika,Meninggal,Laju,2023,0.36284975595731445,15052.936,102.42198
Venezuela (Republik Bolivarian),Venezuela (Republik Bolivarian),Meninggal,Laju,2023,4.524170295801256,15052.936,102.42198
Palestina,Palestina,Meninggal,Laju,2023,0.6989597607113679,15052.936,102.42198
Luksemburg,Luksemburg,Meninggal,Laju,2023,0.17656067240272263,15052.936,102.42198
Oman,Oman,Meninggal,Laju,2023,0.3984144020613047,37793.617,16.314272
Andorra,Andorra,Meninggal,Laju,2022,2.645031358235634,63913.383,169.62128
Cabo Verde,Cabo Verde,Meninggal,Laju,2023,6.292879189833792,15052.936,102.42198
Rumania,Rumania,Meninggal,Laju,2023,4.495292571457794,15052.936,102.42198
Austria,Austria,Meninggal,Laju,2022,0.5135933686143612,65694.555,109.84825
Argentina,Argentina,Meninggal,Laju,2023,1.8013069125865393,27230.396,16.639957
Chad,Chad,Meninggal,Laju,2023,44.90222907472972,2433.0989,15.34234
Monako,Monako,Meninggal,Laju,2023,1.5293563503959555,15052.936,102.42198
Serbia,Serbia,Meninggal,Laju,2023,0.9976745217084073,25735.24,80.54708
Pantai Gading,Pantai Gading,Meninggal,Laju,2023,18.444801721391887,15052.936,102.42198
Nauru,Nauru,Meninggal,Laju,2023,18.31086457452504,12372.5205,595.0
Fiji,Fiji,Meninggal,Laju,2022,4.002518297984571,12118.318,50.324467
Kuba,Kuba,Meninggal,Laju,2022,0.4748550309021332,15052.936,102.42198
Tajikistan,Tajikistan,Meninggal,Laju,2022,10.354390071476606,4213.7563,73.36428
Dominica,Dominica,Meninggal,Laju,2022,2.7262376403329274,17550.8,89.12933
Rwanda,Rwanda,Meninggal,Laju,2023,25.68875914027387,3062.999,565.64545
Republik Dominika,Dominican Republic,Meninggal,Laju,2022,3.620894752339494,22986.959,236.2823
Seychelles,Seychelles,Meninggal,Laju,2023,3.82196340520299,28635.355,278.1761
Turkmenistan,Turkmenistan,Meninggal,Laju,2022,6.928075835326763,17119.574,15.38569
Islandia,Islandia,Meninggal,Laju,2022,0.3753004712690042,15052.936,102.42198
Spanyol,Spain,Meninggal,Laju,2022,0.6702119448577784,46733.48,95.70783
Irlandia,Irlandia,Meninggal,Laju,2022,0.3783989570234323,15052.936,102.42198
Swedia,Sweden,Meninggal,Laju,2022,0.636238224669291,63088.42,25.74947
Guinea,Guinea,Meninggal,Laju,2022,38.820113905355896,3792.0107,57.199806
Republik Demokratik Rakyat Laos,Republik Demokratik Rakyat Laos,Meninggal,Laju,2022,22.77871948382251,15052.936,102.42198
Guinea-Bissau,Guinea-Bissau,Meninggal,Laju,2022,49.49801311464255,2603.2402,74.87678
Tunisia,Tunisia,Meninggal,Laju,2022,8.446562728862576,12712.224,78.008095
Vanuatu,Vanuatu,Meninggal,Laju,2022,13.047502761307717,3222.836,25.681787
Malaysia,Malaysia,Meninggal,Laju,2022,6.444591320408742,32129.223,105.60187
Uganda,Uganda,Meninggal,Laju,2022,15.14311896076384,2724.906,235.95012
Turki,Turkey,Meninggal,Laju,2022,0.9407293146965074,33520.812,113.1173
Zambia,Zambia,Meninggal,Laju,2022,17.484913116422646,3585.1238,27.109505
El Salvador,El Salvador,Meninggal,Laju,2022,3.471630787939733,11085.618,303.10406
Guatemala,Guatemala,Meninggal,Laju,2022,2.4081446852198365,12147.931,166.55354
Kepulauan Cook,Kepulauan Cook,Meninggal,Laju,2022,1.1692458865574162,15052.936,102.42198
Palau,Palau,Meninggal,Laju,2022,7.587559327133074,16040.908,38.66087
Kenya,Kenya,Meninggal,Laju,2022,15.528353944090643,5491.694,95.32357
Czechia,Czechia,Meninggal,Laju,2022,0.359969947761455,48390.66,138.27768
Puerto Riko,Puerto Riko,Meninggal,Laju,2022,0.49531287470630136,15052.936,102.42198
Guam,Guam,Meninggal,Laju,2022,6.605913173389691,15052.936,305.91296
Kuwait,Kuwait,Meninggal,Laju,2022,0.6088694129061868,51379.883,257.5485
Suriname,Suriname,Meninggal,Laju,2022,1.7196691426941355,18742.588,3.9946923
Tajikistan,Tajikistan,Meninggal,Laju,2023,9.776016099978243,4472.324,74.85991
Madagaskar,Madagaskar,Meninggal,Laju,2022,34.88231286215978,15052.936,102.42198
Hungaria,Hungaria,Meninggal,Laju,2022,0.6264189714985017,15052.936,102.42198
Fiji,Fiji,Meninggal,Laju,2023,3.8197155243567127,13194.805,50.582924
Turkmenistan,Turkmenistan,Meninggal,Laju,2023,6.468617429197553,17866.404,15.671349
Libanon,Libanon,Meninggal,Laju,2022,1.360420678195502,15052.936,102.42198
Trinidad dan Tobago,Trinidad dan Tobago,Meninggal,Laju,2022,1.383772144644497,15052.936,102.42198
Makedonia Utara,Makedonia Utara,Meninggal,Laju,2022,1.5209708536168036,15052.936,102.42198
Turki,Turkey,Meninggal,Laju,2023,0.9029661796193023,35069.17,113.3928
Uganda,Uganda,Meninggal,Laju,2023,14.692330144390386,2791.0557,242.65213
Sierra Leone,Sierra Leone,Meninggal,Laju,2022,39.33904545686126,2934.7332,114.66901
Zambia,Zambia,Meninggal,Laju,2023,16.893572810148886,3673.4841,27.877651
India,India,Meninggal,Laju,2022,24.425760717933617,8594.392,479.42554
Andorra,Andorra,Meninggal,Laju,2023,2.615321316352188,64631.297,172.0617
Benin,Benin,Meninggal,Laju,2022,23.925975674403475,3588.3252,122.02472
Nepal,Nepal,Meninggal,Laju,2022,17.833730368531864,4763.3877,207.29288
Spanyol,Spain,Meninggal,Laju,2023,0.6437888179879789,47322.594,95.87431
Togo,Togo,Meninggal,Laju,2022,24.40826123784219,2739.6882,148.34741
Guinea,Guinea,Meninggal,Laju,2023,37.09132556558756,3904.824,58.625546
Austria,Austria,Meninggal,Laju,2023,0.511261335186653,64536.297,110.6451
Republik Demokratik Rakyat Laos,Republik Demokratik Rakyat Laos,Meninggal,Laju,2023,21.667243584455356,15052.936,102.42198
El Salvador,El Salvador,Meninggal,Laju,2023,3.294779085223366,11424.6455,304.51877
Swedia,Sweden,Meninggal,Laju,2023,0.6425279493063676,62662.766,25.906998
Guinea-Bissau,Guinea-Bissau,Meninggal,Laju,2023,48.770422454582125,2693.7766,76.57692
Kuba,Kuba,Meninggal,Laju,2023,0.4492160006346877,15052.936,102.42198
Guatemala,Guatemala,Meninggal,Laju,2023,2.465305676640427,12384.948,169.13812
Dominica,Dominica,Meninggal,Laju,2023,2.61057608421524,18278.225,88.708
Malaysia,Malaysia,Meninggal,Laju,2023,5.232680201574011,32857.668,106.913086
Sudan Selatan,Sudan Selatan,Meninggal,Laju,2022,52.038523986520346,15052.936,102.42198
Republik Dominika,Dominican Republic,Meninggal,Laju,2023,3.4766600859977306,23282.49,238.39745
Vanuatu,Vanuatu,Meninggal,Laju,2023,12.589655483123002,3214.7024,26.285645
Palau,Palau,Meninggal,Laju,2023,7.59153483205753,16425.973,38.58913
India,India,Meninggal,Laju,2023,23.20020427197071,9301.756,483.679
Benin,Benin,Meninggal,Laju,2023,22.640434327121998,3721.2126,125.142204
Puerto Riko,Puerto Riko,Meninggal,Laju,2023,0.47080238547948966,15052.936,102.42198
Nepal,Nepal,Meninggal,Laju,2023,17.409491938517313,4861.2305,207.14764
Kuwait,Kuwait,Meninggal,Laju,2023,0.5857203065965054,47777.402,271.53653
Czechia,Czechia,Meninggal,Laju,2023,0.336341195868234,47558.41,140.0462
Libanon,Libanon,Meninggal,Laju,2023,1.408899540073947,15052.936,102.42198
Hungaria,Hungaria,Meninggal,Laju,2023,0.623189214370531,15052.936,102.42198
Suriname,Suriname,Meninggal,Laju,2023,1.7733049042676723,19020.867,4.031359
Makedonia Utara,Makedonia Utara,Meninggal,Laju,2023,1.5123471821157217,15052.936,102.42198
Trinidad dan Tobago,Trinidad dan Tobago,Meninggal,Laju,2023,1.346753982344385,15052.936,102.42198
Kenya,Kenya,Meninggal,Laju,2023,14.889506441132978,5691.825,97.23268
Sierra Leone,Sierra Leone,Meninggal,Laju,2023,38.32896805865614,3034.946,117.214226
Madagaskar,Madagaskar,Meninggal,Laju,2023,34.30990258218795,15052.936,102.42198
Islandia,Islandia,Meninggal,Laju,2023,0.35472666224326427,15052.936,102.42198
Togo,Togo,Meninggal,Laju,2023,23.292045656074155,2842.2307,151.20157
Irlandia,Irlandia,Meninggal,Laju,2023,0.38002879459445665,15052.936,102.42198
Kepulauan Cook,Kepulauan Cook,Meninggal,Laju,2023,1.0963883589223855,15052.936,102.42198
Guam,Guam,Meninggal,Laju,2023,6.267593181083768,15052.936,308.37408
Sudan Selatan,Sudan Selatan,Meninggal,Laju,2023,51.58146393407763,15052.936,102.42198
Tunisia,Tunisia,Meninggal,Laju,2023,9.140854287655603,12650.962,78.53008
Kazakhstan,Kazakhstan,DALYs (Disability-Adjusted Life Years),Laju,2015,231.42275248722848,30893.76,6.6985874
Arab Saudi,Saudi Arabia,DALYs (Disability-Adjusted Life Years),Laju,2015,137.04605207392865,58498.54,13.943846
Mikronesia (Negara Federasi),Mikronesia (Negara Federasi),DALYs (Disability-Adjusted Life Years),Laju,2015,354.4843639238534,15052.936,102.42198
Benin,Benin,DALYs (Disability-Adjusted Life Years),Laju,2015,1895.4045507657215,2952.0022,100.750984
Swiss,Swiss,DALYs (Disability-Adjusted Life Years),Laju,2015,9.19555125035551,15052.936,102.42198
India,India,DALYs (Disability-Adjusted Life Years),Laju,2015,1298.7888691441833,6488.146,446.66653
Meksiko,Mexico,DALYs (Disability-Adjusted Life Years),Laju,2015,81.04464866127164,21408.928,62.281593
Republik Persatuan Tanzania,Republik Persatuan Tanzania,DALYs (Disability-Adjusted Life Years),Laju,2015,1210.1290679956705,15052.936,102.42198
Islandia,Islandia,DALYs (Disability-Adjusted Life Years),Laju,2015,9.985978193113848,15052.936,102.42198
Andorra,Andorra,DALYs (Disability-Adjusted Life Years),Laju,2015,80.84769505357379,62105.152,153.60638
Republik Rakyat Demokratik Korea,Republik Rakyat Demokratik Korea,DALYs (Disability-Adjusted Life Years),Laju,2015,1461.8898037828642,15052.936,102.42198
Maladewa,Maladewa,DALYs (Disability-Adjusted Life Years),Laju,2015,235.41482199204737,15052.936,102.42198
Mali,Mali,DALYs (Disability-Adjusted Life Years),Laju,2015,1695.6027851165463,2686.5605,15.237809
Tokelau,Tokelau,DALYs (Disability-Adjusted Life Years),Laju,2015,228.10566342616872,15052.936,171.9
Kamerun,Kamerun,DALYs (Disability-Adjusted Life Years),Laju,2015,1504.0971442383532,15052.936,102.42198
Mesir,Egypt,DALYs (Disability-Adjusted Life Years),Laju,2015,66.85473288707077,13425.912,100.052574
Rumania,Rumania,DALYs (Disability-Adjusted Life Years),Laju,2015,209.4714354468364,15052.936,102.42198
Israel,Israel,DALYs (Disability-Adjusted Life Years),Laju,2015,7.527901113880578,40967.37,372.13104
Etiopia,Etiopia,DALYs (Disability-Adjusted Life Years),Laju,2015,1810.8704727221248,15052.936,102.42198
Irak,Irak,DALYs (Disability-Adjusted Life Years),Laju,2015,150.79780408617674,15052.936,102.42198
