location_name,translated_location,measure_name,metric_name,year,val,gdp_per_capita,pop_density
Maladewa,Maladewa,Prevalensi,Laju,2019,27768.035113245332,15136.696,102.52181
Makedonia Utara,Makedonia Utara,Prevalensi,Laju,2019,16112.13986275953,15136.696,102.52181
Republik Afrika Tengah,Republik Afrika Tengah,Prevalensi,Laju,2019,32971.16466790635,15136.696,102.52181
Arab Saudi,Saudi Arabia,Prevalensi,Laju,2019,16438.68150231613,62647.73,14.175444
Burkina Faso,Burkina Faso,Prevalensi,Laju,2019,20046.29201175368,2391.5364,76.61533
Angola,Angola,Prevalensi,Laju,2019,25665.92606300711,9648.011,25.969065
Samoa,Samoa,Prevalensi,Laju,2019,32002.150025055038,7033.521,75.46547
Madagaskar,Madagaskar,Prevalensi,Laju,2019,22471.52574775502,15136.696,102.52181
Guam,Guam,Prevalensi,Laju,2019,28777.96917991478,15136.696,299.66483
Chili,Chili,Prevalensi,Laju,2019,13824.88946096874,15136.696,102.52181
Kirgistan,Kirgistan,Prevalensi,Laju,2019,18652.83960262224,15136.696,102.52181
Irlandia,Irlandia,Prevalensi,Laju,2019,5254.70200642326,15136.696,102.52181
Singapura,Singapura,Prevalensi,Laju,2019,17362.45919167162,15136.696,102.52181
Uzbekistan,Uzbekistan,Prevalensi,Laju,2019,21327.29708267325,8755.126,74.80875
Rumania,Rumania,Prevalensi,Laju,2019,15875.870409282861,15136.696,102.52181
Siprus,Siprus,Prevalensi,Laju,2019,5879.41520471468,15136.696,102.52181
Togo,Togo,Prevalensi,Laju,2018,20456.542689949518,2517.3489,137.12456
Spanyol,Spain,Prevalensi,Laju,2019,2609.50239660009,46896.418,94.92088
Bermuda,Bermuda,Prevalensi,Laju,2019,12400.32846179805,95519.92,1187.5927
Portugal,Portugal,Prevalensi,Laju,2019,6276.597737501679,40188.285,112.910324
Kongo,Kongo,Prevalensi,Laju,2019,25328.71860189689,15136.696,102.52181
Oman,Oman,Prevalensi,Laju,2019,12735.290271696089,38292.387,14.834404
Bulgaria,Bulgaria,Prevalensi,Laju,2019,17504.6972208529,29150.043,64.25448
Aljazair,Aljazair,Prevalensi,Laju,2019,9968.57891048092,15136.696,102.52181
Srilanka,Srilanka,Prevalensi,Laju,2019,27998.94231892708,15136.696,102.52181
Meksiko,Mexico,Prevalensi,Laju,2019,23815.17547236149,21704.186,64.69455
Bhutan,Bhutan,Prevalensi,Laju,2019,6272.747478755129,14555.188,20.053225
Palestina,Palestina,Prevalensi,Laju,2019,12608.27032019638,15136.696,102.52181
Kuwait,Kuwait,Prevalensi,Laju,2019,11406.60313902312,51380.645,249.28177
Venezuela (Republik Bolivarian),Venezuela (Republik Bolivarian),Prevalensi,Laju,2018,21519.51120610546,15136.696,102.52181
Denmark,Denmark,Prevalensi,Laju,2019,5893.55419195152,67131.47,145.36545
Haiti,Haiti,Prevalensi,Laju,2019,30522.63190756177,3392.4326,402.94504
Libanon,Libanon,Prevalensi,Laju,2019,11952.27427803715,15136.696,102.52181
Perancis,Perancis,Prevalensi,Laju,2018,5621.66461663461,15136.696,102.52181
Honduras,Honduras,Prevalensi,Laju,2019,26521.534142554647,6264.019,88.86976
Malta,Malta,Prevalensi,Laju,2019,6152.21290705465,53391.438,1575.0531
Republik Demokrasi Kongo,Republik Demokrasi Kongo,Prevalensi,Laju,2019,27163.27971884927,15136.696,102.52181
Armenia,Armenia,Prevalensi,Laju,2019,17477.73342757193,16215.36,102.00123
Togo,Togo,Prevalensi,Laju,2019,19673.78012895278,2577.516,140.09773
Kroasia,Kroasia,Prevalensi,Laju,2019,12412.41044367698,15136.696,102.52181
Barbados,Barbados,Prevalensi,Laju,2019,17792.86568465388,20737.979,653.9907
Tunisia,Tunisia,Prevalensi,Laju,2019,14199.5594345012,13243.902,76.43591
Burundi,Burundi,Prevalensi,Laju,2019,23709.917771265827,1057.9501,477.23282
Timor-Leste,Timor-Leste,Prevalensi,Laju,2019,35278.94420119677,15136.696,102.52181
Polandia,Polandia,Prevalensi,Laju,2019,15776.84131561219,15136.696,102.52181
Kepulauan Mariana Utara,Kepulauan Mariana Utara,Prevalensi,Laju,2019,30255.824732037723,15136.696,102.52181
Jamaika,Jamaika,Prevalensi,Laju,2019,18181.33390679958,15136.696,102.52181
Kamboja,Kamboja,Prevalensi,Laju,2019,32887.709702227505,15136.696,102.52181
Selandia Baru,Selandia Baru,Prevalensi,Laju,2019,11205.35288890457,15136.696,102.52181
Guinea,Guinea,Prevalensi,Laju,2019,21322.69861792861,3557.4624,53.045536
Bahrain,Bahrain,Prevalensi,Laju,2019,13559.15878939105,56749.96,1880.6013
Sudan Selatan,Sudan Selatan,Prevalensi,Laju,2019,22199.39479733505,15136.696,102.52181
India,India,Prevalensi,Laju,2019,28186.037406182902,7930.0913,467.18518
Uganda,Uganda,Prevalensi,Laju,2019,35113.572857001156,2689.4102,214.44063
Pulau Marshall,Marshall Islands,Prevalensi,Laju,2019,39136.25008800627,6405.0757,244.61111
Finlandia,Finland,Prevalensi,Laju,2019,5685.73848727947,56922.49,18.16679
Israel,Israel,Prevalensi,Laju,2019,5509.88778292984,44580.81,400.06775
Puerto Riko,Puerto Riko,Prevalensi,Laju,2019,13818.842736924991,15136.696,102.52181
Thailand,Thailand,Prevalensi,Laju,2018,28308.19373402917,20879.902,139.70929
Panama,Panama,Prevalensi,Laju,2019,18739.72884867001,33163.727,57.08679
Nepal,Nepal,Prevalensi,Laju,2019,14831.92015143135,4607.5244,198.21461
Kuba,Kuba,Prevalensi,Laju,2019,15454.981527354968,15136.696,102.52181
Uni Emirat Arab,Uni Emirat Arab,Prevalensi,Laju,2019,30002.03331303075,15136.696,102.52181
Niue,Niue,Prevalensi,Laju,2019,33431.83098555062,15136.696,6.976923
Eritrea,Eritrea,Prevalensi,Laju,2019,25271.76503925182,15136.696,26.76943
Republik Arab Syria,Republik Arab Syria,Prevalensi,Laju,2019,13423.236671471619,15136.696,102.52181
Kanada,Kanada,Prevalensi,Laju,2019,10104.29195349048,15136.696,102.52181
Australia,Australia,Prevalensi,Laju,2019,9633.47645352431,58048.617,3.3128767
Ghana,Ghana,Prevalensi,Laju,2019,22313.80896216638,6508.2466,137.38202
Swedia,Sweden,Prevalensi,Laju,2019,7005.594589343769,61601.63,25.238241
Senegal,Senegal,Prevalensi,Laju,2019,18924.01159184037,4070.6123,84.93703
Cabo Verde,Cabo Verde,Prevalensi,Laju,2019,14823.97637659097,15136.696,102.52181
Republik Dominika,Dominican Republic,Prevalensi,Laju,2019,21249.2376391175,21451.287,229.19868
Nauru,Nauru,Prevalensi,Laju,2019,36065.91661386239,11183.096,580.45
Saint Vincent dan Grenadines,Saint Vincent dan Grenadines,Prevalensi,Laju,2019,21370.461611882492,15136.696,102.52181
Liberia,Liberia,Prevalensi,Laju,2019,19117.70360854879,1575.7666,52.364193
Djibouti,Djibouti,Prevalensi,Laju,2019,20690.35701135406,5809.3047,46.967644
Nikaragua,Nikaragua,Prevalensi,Laju,2019,20990.16960470937,15136.696,102.52181
Slovakia,Slovakia,Prevalensi,Laju,2019,14612.288927177642,37209.535,113.36578
Saint Lucia,Saint Lucia,Prevalensi,Laju,2019,20076.5038860471,22738.248,291.27048
Maroko,Maroko,Prevalensi,Laju,2019,18615.1320344848,15136.696,102.52181
Filipina,Filipina,Prevalensi,Laju,2019,39279.42304318217,15136.696,102.52181
Dominica,Dominica,Prevalensi,Laju,2019,22387.501408480482,17619.434,90.53467
Mauritius,Mauritius,Prevalensi,Laju,2019,31377.08200544057,26047.975,644.10065
Mauritania,Mauritania,Prevalensi,Laju,2019,15998.65025068125,6162.2104,4.3346405
Trinidad dan Tobago,Trinidad dan Tobago,Prevalensi,Laju,2019,19890.25259202393,15136.696,102.52181
Greenland,Greenland,Prevalensi,Laju,2019,17981.000749426148,68534.945,0.13670118
Etiopia,Etiopia,Prevalensi,Laju,2019,32083.6712587812,15136.696,102.52181
Hungaria,Hungaria,Prevalensi,Laju,2019,14258.43237565427,15136.696,102.52181
Guinea ekuator,Guinea ekuator,Prevalensi,Laju,2019,20160.47265774952,15136.696,102.52181
Papua Nugini,Papua New Guinea,Prevalensi,Laju,2019,38516.88730696159,4301.6113,21.21851
Guinea-Bissau,Guinea-Bissau,Prevalensi,Laju,2019,22802.51285582444,2442.1067,69.97525
Pakistan,Pakistan,Prevalensi,Laju,2019,14342.922002894271,5295.953,299.39926
Perancis,Perancis,Prevalensi,Laju,2019,5511.1273457894,15136.696,102.52181
Britania Raya,United Kingdom,Prevalensi,Laju,2019,6413.15420357129,52515.684,277.39825
Suriname,Suriname,Prevalensi,Laju,2019,23154.603776607448,22966.74,3.8831987
Iran (Republik Islam),Iran (Republik Islam),Prevalensi,Laju,2019,27006.43852626985,15136.696,102.52181
San Marino,San Marino,Prevalensi,Laju,2019,5755.66882025952,60171.047,577.9
Turki,Turkey,Prevalensi,Laju,2019,19722.166325297,28741.053,110.90741
Mali,Mali,Prevalensi,Laju,2019,19497.20704873536,2916.1716,17.266495
Tuvalu,Tuvalu,Prevalensi,Laju,2019,37347.96924747309,5292.0303,353.43332
Yaman,Yaman,Prevalensi,Laju,2019,17576.4266749295,15136.696,102.52181
Rwanda,Rwanda,Prevalensi,Laju,2019,21402.16767367485,2667.4646,517.8801
Somalia,Somalia,Prevalensi,Laju,2019,18332.03247747725,1491.2949,25.553877
Fiji,Fiji,Prevalensi,Laju,2020,36427.4641479225,10812.035,50.080513
Kamboja,Kamboja,Prevalensi,Laju,2020,32469.22917839028,15136.696,102.52181
Indonesia,Indonesia,Prevalensi,Laju,2020,36602.78581690734,12388.545,145.20834
Kiribati,Kiribati,Prevalensi,Laju,2020,42058.744209002594,2834.6858,155.69136
Kazakhstan,Kazakhstan,Prevalensi,Laju,2020,17036.76562745887,32011.549,7.2164006
Republik Persatuan Tanzania,Republik Persatuan Tanzania,Prevalensi,Laju,2019,13542.70529538596,15136.696,102.52181
Cina,Cina,Prevalensi,Laju,2020,34370.741271663566,15136.696,102.52181
Pulau Marshall,Marshall Islands,Prevalensi,Laju,2020,39027.94929672146,6417.1846,237.37778
Republik Rakyat Demokratik Korea,Republik Rakyat Demokratik Korea,Prevalensi,Laju,2020,35688.460255143225,15136.696,102.52181
Georgia,Georgia,Prevalensi,Laju,2020,19207.87087623567,17031.145,54.62196
Singapura,Singapura,Prevalensi,Laju,2020,16986.95777306259,15136.696,102.52181
Jerman,Germany,Prevalensi,Laju,2020,5741.4079592794205,60203.29,239.35634
Mongolia,Mongolia,Prevalensi,Laju,2020,21805.99887736459,14801.342,2.1128547
Benin,Benin,Prevalensi,Laju,2019,18805.26137342203,3281.1047,112.86591
Malawi,Malawi,Prevalensi,Laju,2019,12818.9042541789,1687.2894,201.80046
Taiwan (Provinsi Tiongkok),Taiwan (Provinsi Tiongkok),Prevalensi,Laju,2020,35706.19145109078,15136.696,102.52181
Mikronesia (Negara Federasi),Mikronesia (Negara Federasi),Prevalensi,Laju,2020,37552.31646801505,15136.696,102.52181
Samoa Amerika,Samoa Amerika,Prevalensi,Laju,2019,32957.49566617184,15136.696,102.52181
Niger,Niger,Prevalensi,Laju,2019,20224.109417422507,1612.6373,18.11618
Yunani,Greece,Prevalensi,Laju,2020,6133.88260293267,30487.113,83.005196
Selandia Baru,Selandia Baru,Prevalensi,Laju,2020,11046.56022001387,15136.696,102.52181
Papua Nugini,Papua New Guinea,Prevalensi,Laju,2020,38227.00700169718,4077.6313,21.675005
Tokelau,Tokelau,Prevalensi,Laju,2019,33422.5968183141,15136.696,203.8
Guatemala,Guatemala,Prevalensi,Laju,2020,24179.3755793214,11097.15,161.97585
Polandia,Polandia,Prevalensi,Laju,2020,15426.65962020772,15136.696,102.52181
El Salvador,El Salvador,Prevalensi,Laju,2020,20279.31915806308,9692.449,300.9015
Kirgistan,Kirgistan,Prevalensi,Laju,2020,18233.23392381686,15136.696,102.52181
Palau,Palau,Prevalensi,Laju,2019,34903.081764465845,19519.018,38.741302
Brunei Darussalam,Brunei Darussalam,Prevalensi,Laju,2020,26952.337307921647,15136.696,102.52181
Saint Lucia,Saint Lucia,Prevalensi,Laju,2020,19744.32051425866,17142.045,292.23114
Argentina,Argentina,Prevalensi,Laju,2020,16518.45813255348,23877.094,16.513365
Saint Vincent dan Grenadines,Saint Vincent dan Grenadines,Prevalensi,Laju,2020,20943.74700011534,15136.696,102.52181
Turkmenistan,Turkmenistan,Prevalensi,Laju,2020,20610.71694368191,15791.178,14.789256
Mozambik,Mozambik,Prevalensi,Laju,2019,22854.22262435458,15136.696,102.52181
Australia,Australia,Prevalensi,Laju,2020,9507.521210622539,57260.465,3.3468175
Islandia,Islandia,Prevalensi,Laju,2020,4973.28376691101,15136.696,102.52181
Montenegro,Montenegro,Prevalensi,Laju,2020,13360.817048089779,20904.688,45.199554
India,India,Prevalensi,Laju,2020,28088.12621369447,7399.531,471.75513
Vietnam,Vietnam,Prevalensi,Laju,2020,43305.75032835533,11851.396,312.92316
Jepang,Japan,Prevalensi,Laju,2020,16749.67029850748,42992.48,346.5145
Kamerun,Kamerun,Prevalensi,Laju,2019,18933.20883376275,15136.696,102.52181
Meksiko,Mexico,Prevalensi,Laju,2020,23418.75464918028,19728.482,65.22752
Kepulauan Cook,Kepulauan Cook,Prevalensi,Laju,2019,25307.88480180578,15136.696,102.52181
Sao Tome dan Principe,Sao Tome dan Principe,Prevalensi,Laju,2019,16511.62670849169,15136.696,102.52181
Kepulauan Virgin Amerika Serikat,Kepulauan Virgin Amerika Serikat,Prevalensi,Laju,2019,18347.530810075623,15136.696,102.52181
Irlandia,Irlandia,Prevalensi,Laju,2020,5160.00804542854,15136.696,102.52181
Chili,Chili,Prevalensi,Laju,2020,13585.05390057281,15136.696,102.52181
Zimbabwe,Zimbabwe,Prevalensi,Laju,2019,12074.17845572568,4993.8438,39.476223
Burundi,Burundi,Prevalensi,Laju,2020,23302.98686034196,1030.7703,491.3178
Serbia,Serbia,Prevalensi,Laju,2020,14480.869026509441,21479.168,82.147865
Republik Korea,Republik Korea,Prevalensi,Laju,2020,16693.313976740108,15136.696,102.52181
Saint Kitts dan Nevis,Saint Kitts dan Nevis,Prevalensi,Laju,2019,20433.16989883287,15136.696,102.52181
Honduras,Honduras,Prevalensi,Laju,2020,25978.059841313738,5603.264,90.44274
Irak,Irak,Prevalensi,Laju,2020,13111.769360125489,15136.696,102.52181
Tajikistan,Tajikistan,Prevalensi,Laju,2020,22313.063375819307,3724.749,70.24506
Seychelles,Seychelles,Prevalensi,Laju,2019,31761.24426351228,34346.07,255.78696
Chad,Chad,Prevalensi,Laju,2019,21206.27677348444,2604.5315,13.250653
Komoro,Komoro,Prevalensi,Laju,2020,21646.94953703203,15136.696,102.52181
Suriname,Suriname,Prevalensi,Laju,2020,22734.43273251117,19091.361,3.9251282
Nepal,Nepal,Prevalensi,Laju,2020,14320.605211738572,4412.542,202.06892
Sierra Leone,Sierra Leone,Prevalensi,Laju,2019,20874.90994460828,2852.6626,107.121
Guyana,Guyana,Prevalensi,Laju,2020,24807.50082643383,19234.13,4.102037
Trinidad dan Tobago,Trinidad dan Tobago,Prevalensi,Laju,2020,19537.3332432913,15136.696,102.52181
Rumania,Rumania,Prevalensi,Laju,2020,15540.842507272271,15136.696,102.52181
Uruguay,Uruguay,Prevalensi,Laju,2020,15371.02907831697,27788.186,19.420443
Yordania,Yordania,Prevalensi,Laju,2020,2454.86055718325,15136.696,102.52181
Israel,Israel,Prevalensi,Laju,2020,5399.851551426,42915.94,406.6719
Panama,Panama,Prevalensi,Laju,2020,18226.7293819962,26881.799,57.87622
Slovenia,Slovenia,Prevalensi,Laju,2020,10807.205207785139,42463.562,104.40898
Pakistan,Pakistan,Prevalensi,Laju,2020,13914.22086032716,5135.0146,304.84866
Amerika Serikat,United States,Prevalensi,Laju,2020,12882.70000097099,67342.07,37.10731
Srilanka,Srilanka,Prevalensi,Laju,2020,28231.081866100198,15136.696,102.52181
Zambia,Zambia,Prevalensi,Laju,2020,18334.7699734798,3391.5955,25.638485
Afganistan,Afganistan,Prevalensi,Laju,2020,15457.32463381973,15136.696,102.52181
Pulau Solomon,Pulau Solomon,Prevalensi,Laju,2020,38157.49146029477,15136.696,102.52181
Kuwait,Kuwait,Prevalensi,Laju,2020,11287.88062158279,49372.82,246.92177
Albania,Albania,Prevalensi,Laju,2020,15256.5723801209,16457.787,104.8157
Austria,Austria,Prevalensi,Laju,2020,5677.29098314973,60276.414,108.112
Uzbekistan,Uzbekistan,Prevalensi,Laju,2020,20810.265139309002,8727.411,76.21955
Italia,Italy,Prevalensi,Laju,2020,10213.62866191199,45505.07,202.60168
Timor-Leste,Timor-Leste,Prevalensi,Laju,2020,35305.36119463492,15136.696,102.52181
Malaysia,Malaysia,Prevalensi,Laju,2020,29598.457415705547,29200.453,103.14885
Norway,Norway,Prevalensi,Laju,2020,5717.47586921802,86096.055,14.767274
Vanuatu,Vanuatu,Prevalensi,Laju,2020,37957.44670118779,3259.9954,24.517391
Siprus,Siprus,Prevalensi,Laju,2020,5775.20357169917,15136.696,102.52181
Djibouti,Djibouti,Prevalensi,Laju,2020,19863.75920543326,5791.4775,47.67873
Mauritania,Mauritania,Prevalensi,Laju,2020,15326.56094100456,5963.2354,4.463118
Republik Dominika,Dominican Republic,Prevalensi,Laju,2020,20650.5730166584,19545.41,231.6025
Gambia,Gambia,Prevalensi,Laju,2020,15458.45856386818,2702.319,248.59131
Bulgaria,Bulgaria,Prevalensi,Laju,2020,17120.774974936383,28521.324,63.869343
Uganda,Uganda,Prevalensi,Laju,2020,34351.81528442804,2678.009,221.70929
Mali,Mali,Prevalensi,Laju,2020,18808.40797720909,2796.4104,17.795456
Eritrea,Eritrea,Prevalensi,Laju,2020,24718.07521909309,15136.696,27.191462
Luksemburg,Luksemburg,Prevalensi,Laju,2020,5660.52080295659,15136.696,102.52181
Gabon,Gabon,Prevalensi,Laju,2020,22613.156257107108,18681.484,9.013615
Guam,Guam,Prevalensi,Laju,2020,28721.455573823303,15136.696,300.30927
Sudan,Sudan,Prevalensi,Laju,2019,17722.42610391544,3625.5232,24.383394
Federasi Rusia,Federasi Rusia,Prevalensi,Laju,2020,16500.54842878092,15136.696,102.52181
Bangladesh,Bangladesh,Prevalensi,Laju,2020,7558.064860977711,7015.1978,1277.5449
Kosta Rika,Kosta Rika,Prevalensi,Laju,2020,17006.835362481208,15136.696,102.52181
Myanmar,Myanmar,Prevalensi,Laju,2020,36841.68457156326,5926.8345,81.23022
Grenada,Grenada,Prevalensi,Laju,2020,20000.05865893474,14647.745,342.2147
Pantai Gading,Pantai Gading,Prevalensi,Laju,2020,18324.778988689668,15136.696,102.52181
Kanada,Kanada,Prevalensi,Laju,2020,10112.51485911042,15136.696,102.52181
Finlandia,Finland,Prevalensi,Laju,2020,5576.08760817669,55424.86,18.192656
Brazil,Brazil,Prevalensi,Laju,2020,23997.4630745248,17327.516,24.964985
Spanyol,Spain,Prevalensi,Laju,2020,2544.1802837574,41553.45,95.40987
Azerbaijan,Azerbaijan,Prevalensi,Laju,2020,20191.35954414542,19126.098,123.191
Bhutan,Bhutan,Prevalensi,Laju,2020,6061.90825860646,12979.937,20.18912
Czechia,Czechia,Prevalensi,Laju,2020,12293.82058075114,45119.938,136.68301
Antigua dan Barbuda,Antigua dan Barbuda,Prevalensi,Laju,2020,17386.8910315933,15136.696,102.52181
Monako,Monako,Prevalensi,Laju,2020,5645.82901020198,15136.696,102.52181
Republik Afrika Tengah,Republik Afrika Tengah,Prevalensi,Laju,2020,32609.34290950756,15136.696,102.52181
Nikaragua,Nikaragua,Prevalensi,Laju,2020,20568.88455975586,15136.696,102.52181
Libanon,Libanon,Prevalensi,Laju,2020,11800.69611681497,15136.696,102.52181
Malawi,Malawi,Prevalensi,Laju,2020,12458.23394262649,1656.4398,207.19012
Jamaika,Jamaika,Prevalensi,Laju,2020,17845.90835824968,15136.696,102.52181
Libya,Libya,Prevalensi,Laju,2020,15021.58344797137,9978.664,4.0041165
Etiopia,Etiopia,Prevalensi,Laju,2020,31982.5632499883,15136.696,102.52181
Nauru,Nauru,Prevalensi,Laju,2020,35687.23079471673,11304.572,583.25
Guinea,Guinea,Prevalensi,Laju,2020,20467.04987269106,3630.9934,54.416348
Sudan Selatan,Sudan Selatan,Prevalensi,Laju,2020,21783.37938717591,15136.696,102.52181
Malta,Malta,Prevalensi,Laju,2020,6022.48385964986,50387.82,1619.4125
Haiti,Haiti,Prevalensi,Laju,2020,30053.0788348542,3239.8354,407.977
Slovakia,Slovakia,Prevalensi,Laju,2020,14303.210774644758,36216.4,113.45732
Ghana,Ghana,Prevalensi,Laju,2020,21425.90968298505,6412.6855,140.14583
Kroasia,Kroasia,Prevalensi,Laju,2020,12123.72246177074,15136.696,102.52181
Oman,Oman,Prevalensi,Laju,2020,12492.366051658379,37560.6,14.612285
Aljazair,Aljazair,Prevalensi,Laju,2020,9728.94393214265,15136.696,102.52181
Swiss,Swiss,Prevalensi,Laju,2020,5268.83492666007,15136.696,102.52181
Palestina,Palestina,Prevalensi,Laju,2020,12374.34738132119,15136.696,102.52181
Republik Demokratik Rakyat Laos,Republik Demokratik Rakyat Laos,Prevalensi,Laju,2020,15884.965218882891,15136.696,102.52181
Venezuela (Republik Bolivarian),Venezuela (Republik Bolivarian),Prevalensi,Laju,2020,21448.260949570467,15136.696,102.52181
Kepulauan Mariana Utara,Kepulauan Mariana Utara,Prevalensi,Laju,2020,29987.490396891793,15136.696,102.52181
Liberia,Liberia,Prevalensi,Laju,2020,18462.00582263505,1497.377,53.462105
Mozambik,Mozambik,Prevalensi,Laju,2020,22271.23082265992,15136.696,102.52181
Cina,Cina,Prevalensi,Laju,2021,34411.16369610495,15136.696,102.52181
Republik Demokrasi Kongo,Republik Demokrasi Kongo,Prevalensi,Laju,2020,26509.47885714753,15136.696,102.52181
Makedonia Utara,Makedonia Utara,Prevalensi,Laju,2020,15773.026877862589,15136.696,102.52181
Ukraina,Ukraina,Prevalensi,Laju,2020,19039.986988290162,15136.696,102.52181
Kenya,Kenya,Prevalensi,Laju,2020,26361.7985367807,5057.4014,91.74777
Afrika Selatan,South Africa,Prevalensi,Laju,2020,44183.322820184876,13250.566,49.924057
Hungaria,Hungaria,Prevalensi,Laju,2020,13881.18385878968,15136.696,102.52181
Bahrain,Bahrain,Prevalensi,Laju,2020,13357.422747671671,53814.246,1877.3177
Andorra,Andorra,Prevalensi,Laju,2020,5702.77469760799,55488.492,164.67447
Niue,Niue,Prevalensi,Laju,2020,33237.86115349416,15136.696,7.0076923
Maroko,Maroko,Prevalensi,Laju,2020,18269.45270271874,15136.696,102.52181
Barbados,Barbados,Prevalensi,Laju,2020,17488.74673766675,17728.072,655.13025
Samoa,Samoa,Prevalensi,Laju,2020,31651.29797189393,6745.2925,76.24352
Qatar,Qatar,Prevalensi,Laju,2020,12161.584480579999,103061.9,243.9839
Turkmenistan,Turkmenistan,Prevalensi,Laju,2021,20222.68586881348,16434.14,15.091699
Zimbabwe,Zimbabwe,Prevalensi,Laju,2020,11725.742651472241,4527.7197,40.13671
Arab Saudi,Saudi Arabia,Prevalensi,Laju,2020,16038.05941447931,57420.734,14.416594
Samoa Amerika,Samoa Amerika,Prevalensi,Laju,2020,32969.23339947267,15136.696,102.52181
Swedia,Sweden,Prevalensi,Laju,2020,6826.988972510229,59975.363,25.421314
Niger,Niger,Prevalensi,Laju,2020,19594.584945048322,1615.6927,18.72394
Polandia,Polandia,Prevalensi,Laju,2021,15108.698273066859,15136.696,102.52181
Kiribati,Kiribati,Prevalensi,Laju,2021,41765.49010490003,3020.494,158.50247
Bahama,Bahama,Prevalensi,Laju,2020,19397.838994509202,15136.696,102.52181
Taiwan (Provinsi Tiongkok),Taiwan (Provinsi Tiongkok),Prevalensi,Laju,2021,35209.590925348086,15136.696,102.52181
Luksemburg,Luksemburg,Prevalensi,Laju,2021,5556.61041073294,15136.696,102.52181
Maladewa,Maladewa,Prevalensi,Laju,2020,27752.654275766294,15136.696,102.52181
Chili,Chili,Prevalensi,Laju,2021,13380.27332900534,15136.696,102.52181
Guinea-Bissau,Guinea-Bissau,Prevalensi,Laju,2020,21985.50948734318,2455.856,71.59527
Kuwait,Kuwait,Prevalensi,Laju,2021,11183.54723427524,50651.957,244.71089
Bosnia dan Herzegovina,Bosnia dan Herzegovina,Prevalensi,Laju,2020,15687.01033887328,15136.696,102.52181
Palau,Palau,Prevalensi,Laju,2020,34797.19765831351,18183.736,38.73261
Sierra Leone,Sierra Leone,Prevalensi,Laju,2020,20116.042051479348,2752.6262,109.62257
Brunei Darussalam,Brunei Darussalam,Prevalensi,Laju,2021,26515.224372225486,15136.696,102.52181
Kazakhstan,Kazakhstan,Prevalensi,Laju,2021,16721.06738065703,32945.85,7.31326
Mesir,Egypt,Prevalensi,Laju,2020,26818.566213654736,15309.236,109.81477
Somalia,Somalia,Prevalensi,Laju,2020,17902.90810404241,1396.0554,26.542545
Iran (Republik Islam),Iran (Republik Islam),Prevalensi,Laju,2020,26999.247834605223,15136.696,102.52181
Belgium,Belgium,Prevalensi,Laju,2020,5643.915304044131,57333.543,381.113
Tajikistan,Tajikistan,Prevalensi,Laju,2021,21920.888671207787,3985.9126,71.8129
Republik Rakyat Demokratik Korea,Republik Rakyat Demokratik Korea,Prevalensi,Laju,2021,35143.798295027365,15136.696,102.52181
Tonga,Tonga,Prevalensi,Laju,2020,31247.48500417035,6980.41,146.83472
Georgia,Georgia,Prevalensi,Laju,2021,18880.32063510241,18915.654,54.517918
Paraguay,Paraguay,Prevalensi,Laju,2020,20157.19097711139,14991.66,16.621548
Seychelles,Seychelles,Prevalensi,Laju,2020,31642.017677144206,30056.2,261.51956
Sao Tome dan Principe,Sao Tome dan Principe,Prevalensi,Laju,2020,15888.16112699706,15136.696,102.52181
Kuba,Kuba,Prevalensi,Laju,2020,15066.082501092551,15136.696,102.52181
Tunisia,Tunisia,Prevalensi,Laju,2020,13929.237136910031,11955.599,77.072975
Benin,Benin,Prevalensi,Laju,2020,18091.73730408814,3317.8596,115.91139
Kepulauan Cook,Kepulauan Cook,Prevalensi,Laju,2020,24937.15854535334,15136.696,102.52181
Montenegro,Montenegro,Prevalensi,Laju,2021,13099.669004681899,23690.078,44.89621
Guyana,Guyana,Prevalensi,Laju,2021,24153.96850175839,22865.928,4.142667
Vietnam,Vietnam,Prevalensi,Laju,2021,43117.965923322896,12048.902,315.65396
Jepang,Japan,Prevalensi,Laju,2021,16433.69925712826,44355.348,344.7993
Italia,Italy,Prevalensi,Laju,2021,10275.916030321621,49825.395,201.98146
Belize,Belize,Prevalensi,Laju,2020,18897.113185416438,10045.141,17.133669
Argentina,Argentina,Prevalensi,Laju,2021,16296.28097708885,26300.273,16.557331
Saint Kitts dan Nevis,Saint Kitts dan Nevis,Prevalensi,Laju,2020,20055.704857661,15136.696,102.52181
Kamboja,Kamboja,Prevalensi,Laju,2021,31986.670312404993,15136.696,102.52181
Uni Emirat Arab,Uni Emirat Arab,Prevalensi,Laju,2020,29485.5842999601,15136.696,102.52181
Britania Raya,United Kingdom,Prevalensi,Laju,2020,6298.909017769,47158.984,278.394
Belanda,Netherlands,Prevalensi,Laju,2020,5265.87999204327,64862.19,523.81146
Filipina,Filipina,Prevalensi,Laju,2020,39427.328383855594,15136.696,102.52181
Madagaskar,Madagaskar,Prevalensi,Laju,2020,21999.23624788276,15136.696,102.52181
Burkina Faso,Burkina Faso,Prevalensi,Laju,2020,19391.3223668441,2380.9316,78.50399
Guatemala,Guatemala,Prevalensi,Laju,2021,23674.14676521282,11825.142,164.22781
Mikronesia (Negara Federasi),Mikronesia (Negara Federasi),Prevalensi,Laju,2021,37348.0800087705,15136.696,102.52181
Serbia,Serbia,Prevalensi,Laju,2021,14181.111547715082,23406.404,81.28706
